county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,3 Orofino,U.S. Senate,,REP,Jim Risch,280,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,4 Orofino,U.S. Senate,,REP,Jim Risch,198,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,5 Orofino,U.S. Senate,,REP,Jim Risch,230,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,6 Fraser,U.S. Senate,,REP,Jim Risch,64,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,7 Greer,U.S. Senate,,REP,Jim Risch,33,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,8 Teakean,U.S. Senate,,REP,Jim Risch,104,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,9 Weippe,U.S. Senate,,REP,Jim Risch,292,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,10 Headquarters,U.S. Senate,,REP,Jim Risch,15,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,11 Ahsahka,U.S. Senate,,REP,Jim Risch,117,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,12 Pierce,U.S. Senate,,REP,Jim Risch,162,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,13 Elk River,U.S. Senate,,REP,Jim Risch,83,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,14 Grangemont,U.S. Senate,,REP,Jim Risch,78,,,,,,,,,,,,,,,,,,,,,,,,
Clearwater,15 Absentee,U.S. Senate,,REP,Jim Risch,1218,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Challis,U.S. Senate,,REP,Jim Risch,185,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Round Valley 1,U.S. Senate,,REP,Jim Risch,206,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Round Valley 2,U.S. Senate,,REP,Jim Risch,135,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Mackay,U.S. Senate,,REP,Jim Risch,113,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Leslie,U.S. Senate,,REP,Jim Risch,201,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Battleground,U.S. Senate,,REP,Jim Risch,100,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Sunol,U.S. Senate,,REP,Jim Risch,73,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Clayton,U.S. Senate,,REP,Jim Risch,103,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Stanley,U.S. Senate,,REP,Jim Risch,37,,,,,,,,,,,,,,,,,,,,,,,,
Custer,Absentee,U.S. Senate,,REP,Jim Risch,825,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mountain Home 1,U.S. Senate,,REP,Jim Risch,100,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mountain Home 2,U.S. Senate,,REP,Jim Risch,145,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mountain Home 3,U.S. Senate,,REP,Jim Risch,125,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mountain Home 4,U.S. Senate,,REP,Jim Risch,114,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mountain Home 5,U.S. Senate,,REP,Jim Risch,162,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mountain Home 6,U.S. Senate,,REP,Jim Risch,94,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mountain Home 7,U.S. Senate,,REP,Jim Risch,111,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mountain Home 8,U.S. Senate,,REP,Jim Risch,216,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mountain Home 9,U.S. Senate,,REP,Jim Risch,167,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Atlanta,U.S. Senate,,REP,Jim Risch,14,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Chattin Flats,U.S. Senate,,REP,Jim Risch,45,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Glenns Ferry,U.S. Senate,,REP,Jim Risch,322,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Hammett,U.S. Senate,,REP,Jim Risch,54,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,King Hill,U.S. Senate,,REP,Jim Risch,72,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Mayfield,U.S. Senate,,REP,Jim Risch,21,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Pine,U.S. Senate,,REP,Jim Risch,58,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Prairie,U.S. Senate,,REP,Jim Risch,58,,,,,,,,,,,,,,,,,,,,,,,,
Elmore,Absentee 23,U.S. Senate,,REP,Jim Risch,4919,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Preston #1,U.S. Senate,,REP,Jim Risch,306,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Preston #2,U.S. Senate,,REP,Jim Risch,297,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Preston #3,U.S. Senate,,REP,Jim Risch,266,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Preston #4,U.S. Senate,,REP,Jim Risch,248,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Preston #5,U.S. Senate,,REP,Jim Risch,251,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Banida #6,U.S. Senate,,REP,Jim Risch,71,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Clifton #7,U.S. Senate,,REP,Jim Risch,186,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Dayton #8,U.S. Senate,,REP,Jim Risch,235,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Fairview #9,U.S. Senate,,REP,Jim Risch,278,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Franklin #10,U.S. Senate,,REP,Jim Risch,418,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Mapleton #11,U.S. Senate,,REP,Jim Risch,166,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Mink Creek #12,U.S. Senate,,REP,Jim Risch,107,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Cleveland #13,U.S. Senate,,REP,Jim Risch,39,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Treasureton #14,U.S. Senate,,REP,Jim Risch,177,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Weston #15,U.S. Senate,,REP,Jim Risch,341,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Whitney #16,U.S. Senate,,REP,Jim Risch,241,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Worm Creek #17,U.S. Senate,,REP,Jim Risch,179,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Mound Valley #18,U.S. Senate,,REP,Jim Risch,66,,,,,,,,,,,,,,,,,,,,,,,,
Franklin,Absentee #19,U.S. Senate,,REP,Jim Risch,1806,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,1,U.S. Senate,,REP,Jim Risch,250,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,2,U.S. Senate,,REP,Jim Risch,324,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,3,U.S. Senate,,REP,Jim Risch,251,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,4,U.S. Senate,,REP,Jim Risch,239,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,5,U.S. Senate,,REP,Jim Risch,212,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,6,U.S. Senate,,REP,Jim Risch,277,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,7,U.S. Senate,,REP,Jim Risch,279,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,8,U.S. Senate,,REP,Jim Risch,350,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,9,U.S. Senate,,REP,Jim Risch,214,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,10,U.S. Senate,,REP,Jim Risch,318,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,11,U.S. Senate,,REP,Jim Risch,407,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,12,U.S. Senate,,REP,Jim Risch,216,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,13,U.S. Senate,,REP,Jim Risch,142,,,,,,,,,,,,,,,,,,,,,,,,
Fremont,Absentee,U.S. Senate,,REP,Jim Risch,1912,,,,,,,,,,,,,,,,,,,,,,,,
Gem,01 Central,U.S. Senate,,REP,Jim Risch,255,,,,,,,,,,,,,,,,,,,,,,,,
Gem,02 North Emmett,U.S. Senate,,REP,Jim Risch,230,,,,,,,,,,,,,,,,,,,,,,,,
Gem,03 Butteview,U.S. Senate,,REP,Jim Risch,291,,,,,,,,,,,,,,,,,,,,,,,,
Gem,04 South Emmett,U.S. Senate,,REP,Jim Risch,290,,,,,,,,,,,,,,,,,,,,,,,,
Gem,05 West Emmett,U.S. Senate,,REP,Jim Risch,449,,,,,,,,,,,,,,,,,,,,,,,,
Gem,06 Emerson,U.S. Senate,,REP,Jim Risch,390,,,,,,,,,,,,,,,,,,,,,,,,
Gem,07 Lincoln,U.S. Senate,,REP,Jim Risch,321,,,,,,,,,,,,,,,,,,,,,,,,
Gem,08 Letha,U.S. Senate,,REP,Jim Risch,443,,,,,,,,,,,,,,,,,,,,,,,,
Gem,09 Hanna,U.S. Senate,,REP,Jim Risch,376,,,,,,,,,,,,,,,,,,,,,,,,
Gem,10 Brick,U.S. Senate,,REP,Jim Risch,291,,,,,,,,,,,,,,,,,,,,,,,,
Gem,11 Bench,U.S. Senate,,REP,Jim Risch,322,,,,,,,,,,,,,,,,,,,,,,,,
Gem,12 Sweet/Montour,U.S. Senate,,REP,Jim Risch,288,,,,,,,,,,,,,,,,,,,,,,,,
Gem,13 Ola,U.S. Senate,,REP,Jim Risch,59,,,,,,,,,,,,,,,,,,,,,,,,
Gem,Absentee,U.S. Senate,,REP,Jim Risch,3541,,,,,,,,,,,,,,,,,,,,,,,,
Gooding,2 Gooding City,U.S. Senate,,REP,Jim Risch,831,,,,,,,,,,,,,,,,,,,,,,,,
Gooding,3 Gooding Rural,U.S. Senate,,REP,Jim Risch,1067,,,,,,,,,,,,,,,,,,,,,,,,
Gooding,4 Wendell City,U.S. Senate,,REP,Jim Risch,637,,,,,,,,,,,,,,,,,,,,,,,,
Gooding,5 Wendell Rural,U.S. Senate,,REP,Jim Risch,679,,,,,,,,,,,,,,,,,,,,,,,,
Gooding,6 Bliss,U.S. Senate,,REP,Jim Risch,228,,,,,,,,,,,,,,,,,,,,,,,,
Gooding,7 Hagerman,U.S. Senate,,REP,Jim Risch,1000,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,001 Big Butte,U.S. Senate,,REP,Jim Risch,78,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,002 Clearwater,U.S. Senate,,REP,Jim Risch,153,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,003 Cottonwood 1,U.S. Senate,,REP,Jim Risch,180,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,004 Cottonwood 2,U.S. Senate,,REP,Jim Risch,159,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,005 Elk City,U.S. Senate,,REP,Jim Risch,109,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,006 Fenn,U.S. Senate,,REP,Jim Risch,81,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,007 Ferdinand,U.S. Senate,,REP,Jim Risch,118,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,008 Greencreek,U.S. Senate,,REP,Jim Risch,100,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,009 Glover,U.S. Senate,,REP,Jim Risch,142,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,010 Grangeville 1,U.S. Senate,,REP,Jim Risch,192,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,011 Grangeville 2,U.S. Senate,,REP,Jim Risch,194,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,012 Grangeville 3,U.S. Senate,,REP,Jim Risch,165,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,013 Grangeville 4,U.S. Senate,,REP,Jim Risch,223,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,014 Grangeville 5,U.S. Senate,,REP,Jim Risch,249,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,015 Harpster,U.S. Senate,,REP,Jim Risch,101,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,016 Joseph,U.S. Senate,,REP,Jim Risch,13,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,017 Kamiah,U.S. Senate,,REP,Jim Risch,416,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,018 Keuterville,U.S. Senate,,REP,Jim Risch,84,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,019 Kooskia,U.S. Senate,,REP,Jim Risch,498,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,020 Lowell,U.S. Senate,,REP,Jim Risch,44,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,021 Pollock,U.S. Senate,,REP,Jim Risch,174,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,022 Riggins,U.S. Senate,,REP,Jim Risch,199,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,023 Slate Creek I,U.S. Senate,,REP,Jim Risch,67,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,024 Stites,U.S. Senate,,REP,Jim Risch,135,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,025 White Bird,U.S. Senate,,REP,Jim Risch,133,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,026 Woodland,U.S. Senate,,REP,Jim Risch,99,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,027 Slate Creek II,U.S. Senate,,REP,Jim Risch,60,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,028 Absentee,U.S. Senate,,REP,Jim Risch,3463,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,1 Annis,U.S. Senate,,REP,Jim Risch,152,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,2 Clark,U.S. Senate,,REP,Jim Risch,596,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,3 Garfield,U.S. Senate,,REP,Jim Risch,360,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,4 Grant,U.S. Senate,,REP,Jim Risch,369,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,5 Hamer,U.S. Senate,,REP,Jim Risch,182,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,6 Labelle,U.S. Senate,,REP,Jim Risch,358,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,7 Lewisville,U.S. Senate,,REP,Jim Risch,347,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,8 Lorenzo,U.S. Senate,,REP,Jim Risch,127,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,9 Menan,U.S. Senate,,REP,Jim Risch,419,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,10 Monteview,U.S. Senate,,REP,Jim Risch,129,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,11 Rigby 1,U.S. Senate,,REP,Jim Risch,231,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,12 Rigby 2,U.S. Senate,,REP,Jim Risch,207,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,13 Rigby 3,U.S. Senate,,REP,Jim Risch,428,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,14 Rigby 4,U.S. Senate,,REP,Jim Risch,475,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,15 Rigby 5,U.S. Senate,,REP,Jim Risch,391,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,16 Rigby 6,U.S. Senate,,REP,Jim Risch,421,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,17 Rigby 7,U.S. Senate,,REP,Jim Risch,348,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,18 Ririe,U.S. Senate,,REP,Jim Risch,521,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,19 Roberts,U.S. Senate,,REP,Jim Risch,303,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,20 Terreton,U.S. Senate,,REP,Jim Risch,270,,,,,,,,,,,,,,,,,,,,,,,,
Jefferson,21 Absentee,U.S. Senate,,REP,Jim Risch,5068,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,001 Bishop-Court,U.S. Senate,,REP,Jim Risch,193,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,002 Canyonside,U.S. Senate,,REP,Jim Risch,205,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,003 Eden,U.S. Senate,,REP,Jim Risch,234,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,004 Falls City,U.S. Senate,,REP,Jim Risch,187,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,005 Hazelton,U.S. Senate,,REP,Jim Risch,371,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,006 Northeast,U.S. Senate,,REP,Jim Risch,283,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,007 Northwest,U.S. Senate,,REP,Jim Risch,213,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,008 Rimrock,U.S. Senate,,REP,Jim Risch,329,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,009 Shepherdview,U.S. Senate,,REP,Jim Risch,266,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,010 Southeast ,U.S. Senate,,REP,Jim Risch,131,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,011 Southwest,U.S. Senate,,REP,Jim Risch,306,,,,,,,,,,,,,,,,,,,,,,,,
Jerome,Absentee,U.S. Senate,,REP,Jim Risch,2732,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,1,U.S. Senate,,REP,Jim Risch,1065,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,2,U.S. Senate,,REP,Jim Risch,1401,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,3,U.S. Senate,,REP,Jim Risch,1293,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,4,U.S. Senate,,REP,Jim Risch,867,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,5,U.S. Senate,,REP,Jim Risch,1409,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,6,U.S. Senate,,REP,Jim Risch,1778,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,7,U.S. Senate,,REP,Jim Risch,1520,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,8,U.S. Senate,,REP,Jim Risch,2187,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,9,U.S. Senate,,REP,Jim Risch,1632,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,10,U.S. Senate,,REP,Jim Risch,889,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,11,U.S. Senate,,REP,Jim Risch,959,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,12,U.S. Senate,,REP,Jim Risch,602,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,13,U.S. Senate,,REP,Jim Risch,487,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,14,U.S. Senate,,REP,Jim Risch,1209,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,15,U.S. Senate,,REP,Jim Risch,1217,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,16,U.S. Senate,,REP,Jim Risch,1250,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,17,U.S. Senate,,REP,Jim Risch,623,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,18,U.S. Senate,,REP,Jim Risch,1554,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,19,U.S. Senate,,REP,Jim Risch,915,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,20,U.S. Senate,,REP,Jim Risch,1326,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,21,U.S. Senate,,REP,Jim Risch,676,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,22,U.S. Senate,,REP,Jim Risch,1040,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,23,U.S. Senate,,REP,Jim Risch,927,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,24,U.S. Senate,,REP,Jim Risch,544,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,25,U.S. Senate,,REP,Jim Risch,1195,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,26,U.S. Senate,,REP,Jim Risch,504,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,27,U.S. Senate,,REP,Jim Risch,1051,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,28,U.S. Senate,,REP,Jim Risch,2000,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,29,U.S. Senate,,REP,Jim Risch,521,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,30,U.S. Senate,,REP,Jim Risch,1066,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,31,U.S. Senate,,REP,Jim Risch,352,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,32,U.S. Senate,,REP,Jim Risch,763,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,33,U.S. Senate,,REP,Jim Risch,443,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,34,U.S. Senate,,REP,Jim Risch,959,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,35,U.S. Senate,,REP,Jim Risch,529,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,36,U.S. Senate,,REP,Jim Risch,610,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,37,U.S. Senate,,REP,Jim Risch,1290,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,38,U.S. Senate,,REP,Jim Risch,806,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,39,U.S. Senate,,REP,Jim Risch,1808,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,40,U.S. Senate,,REP,Jim Risch,1299,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,41,U.S. Senate,,REP,Jim Risch,876,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,42,U.S. Senate,,REP,Jim Risch,853,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,43,U.S. Senate,,REP,Jim Risch,865,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,44,U.S. Senate,,REP,Jim Risch,1020,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,45,U.S. Senate,,REP,Jim Risch,844,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,46,U.S. Senate,,REP,Jim Risch,887,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,47,U.S. Senate,,REP,Jim Risch,1114,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,48,U.S. Senate,,REP,Jim Risch,417,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,49,U.S. Senate,,REP,Jim Risch,554,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,50,U.S. Senate,,REP,Jim Risch,432,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,51,U.S. Senate,,REP,Jim Risch,787,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,52,U.S. Senate,,REP,Jim Risch,408,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,53,U.S. Senate,,REP,Jim Risch,517,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,54,U.S. Senate,,REP,Jim Risch,395,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,55,U.S. Senate,,REP,Jim Risch,350,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,56,U.S. Senate,,REP,Jim Risch,304,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,57,U.S. Senate,,REP,Jim Risch,457,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,58,U.S. Senate,,REP,Jim Risch,428,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,59,U.S. Senate,,REP,Jim Risch,264,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,60,U.S. Senate,,REP,Jim Risch,253,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,61,U.S. Senate,,REP,Jim Risch,1235,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,62,U.S. Senate,,REP,Jim Risch,368,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,63,U.S. Senate,,REP,Jim Risch,996,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,64,U.S. Senate,,REP,Jim Risch,541,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,65,U.S. Senate,,REP,Jim Risch,697,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,66,U.S. Senate,,REP,Jim Risch,777,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,67,U.S. Senate,,REP,Jim Risch,398,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,68,U.S. Senate,,REP,Jim Risch,564,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,69,U.S. Senate,,REP,Jim Risch,676,,,,,,,,,,,,,,,,,,,,,,,,
Kootenai,70,U.S. Senate,,REP,Jim Risch,446,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 1,U.S. Senate,,REP,Jim Risch,37,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 2,U.S. Senate,,REP,Jim Risch,149,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 3,U.S. Senate,,REP,Jim Risch,172,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 4,U.S. Senate,,REP,Jim Risch,121,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 5,U.S. Senate,,REP,Jim Risch,139,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 6,U.S. Senate,,REP,Jim Risch,136,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 7,U.S. Senate,,REP,Jim Risch,187,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 8,U.S. Senate,,REP,Jim Risch,186,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 9,U.S. Senate,,REP,Jim Risch,120,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 10,U.S. Senate,,REP,Jim Risch,127,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 11,U.S. Senate,,REP,Jim Risch,91,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 12,U.S. Senate,,REP,Jim Risch,162,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 13,U.S. Senate,,REP,Jim Risch,82,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 14,U.S. Senate,,REP,Jim Risch,90,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 15,U.S. Senate,,REP,Jim Risch,114,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 16,U.S. Senate,,REP,Jim Risch,132,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 17,U.S. Senate,,REP,Jim Risch,127,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Moscow 18,U.S. Senate,,REP,Jim Risch,104,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Deary 19,U.S. Senate,,REP,Jim Risch,416,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Farmington 20,U.S. Senate,,REP,Jim Risch,24,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Genesee 21,U.S. Senate,,REP,Jim Risch,316,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Harvard 22,U.S. Senate,,REP,Jim Risch,121,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Juliaetta 23,U.S. Senate,,REP,Jim Risch,184,,,,,,,,,,,,,,,,,,,,,,,,
Latah,Kendrick 24,U.S. Senate,,REP,Jim Risch,153,,,,,,,,,,,,,,,,,,,,,,,,
